#,Date_Time,DO_mgL,Temp_C,Site_Code,Site_Name
358,8/20/2021 17:15,0.81,15.32,AAE,Utopia Slough
359,8/20/2021 17:30,0.75,15.34,AAE,Utopia Slough
360,8/20/2021 17:45,0.7,15.32,AAE,Utopia Slough
361,8/20/2021 18:00,0.76,15.32,AAE,Utopia Slough
362,8/20/2021 18:15,0.67,15.32,AAE,Utopia Slough
363,8/20/2021 18:30,0.69,15.32,AAE,Utopia Slough
364,8/20/2021 18:45,0.61,15.32,AAE,Utopia Slough
365,8/20/2021 19:00,0.51,15.3,AAE,Utopia Slough
366,8/20/2021 19:15,0.54,15.3,AAE,Utopia Slough
367,8/20/2021 19:30,0.5,15.28,AAE,Utopia Slough
368,8/20/2021 19:45,0.47,15.28,AAE,Utopia Slough
369,8/20/2021 20:00,0.41,15.3,AAE,Utopia Slough
370,8/20/2021 20:15,0.35,15.32,AAE,Utopia Slough
371,8/20/2021 20:30,0.34,15.32,AAE,Utopia Slough
372,8/20/2021 20:45,0.29,15.32,AAE,Utopia Slough
373,8/20/2021 21:00,0.29,15.34,AAE,Utopia Slough
374,8/20/2021 21:15,0.33,15.4,AAE,Utopia Slough
375,8/20/2021 21:30,0.4,15.28,AAE,Utopia Slough
376,8/20/2021 21:45,0.36,15.3,AAE,Utopia Slough
377,8/20/2021 22:00,0.28,15.3,AAE,Utopia Slough
378,8/20/2021 22:15,0.23,15.26,AAE,Utopia Slough
379,8/20/2021 22:30,0.28,15.24,AAE,Utopia Slough
380,8/20/2021 22:45,0.28,15.2,AAE,Utopia Slough
381,8/20/2021 23:00,0.33,15.24,AAE,Utopia Slough
382,8/20/2021 23:15,0.31,15.26,AAE,Utopia Slough
383,8/20/2021 23:30,0.33,15.26,AAE,Utopia Slough
384,8/20/2021 23:45,0.29,15.22,AAE,Utopia Slough
385,8/21/2021 0:00,0.26,15.22,AAE,Utopia Slough
386,8/21/2021 0:15,0.17,15.18,AAE,Utopia Slough
387,8/21/2021 0:30,0.15,15.2,AAE,Utopia Slough
388,8/21/2021 0:45,0.1,15.18,AAE,Utopia Slough
389,8/21/2021 1:00,0.07,15.18,AAE,Utopia Slough
390,8/21/2021 1:15,0,15.2,AAE,Utopia Slough
391,8/21/2021 1:30,-0.01,15.16,AAE,Utopia Slough
392,8/21/2021 1:45,-0.02,15.16,AAE,Utopia Slough
393,8/21/2021 2:00,-0.02,15.14,AAE,Utopia Slough
394,8/21/2021 2:15,0.01,15.2,AAE,Utopia Slough
395,8/21/2021 2:30,0.01,15.12,AAE,Utopia Slough
396,8/21/2021 2:45,0.1,15.08,AAE,Utopia Slough
397,8/21/2021 3:00,0.27,15.06,AAE,Utopia Slough
398,8/21/2021 3:15,0.33,15.06,AAE,Utopia Slough
399,8/21/2021 3:30,0.34,15.02,AAE,Utopia Slough
400,8/21/2021 3:45,0.29,15.02,AAE,Utopia Slough
401,8/21/2021 4:00,0.24,15.04,AAE,Utopia Slough
402,8/21/2021 4:15,2.43,15.02,AAE,Utopia Slough
403,8/21/2021 4:30,2.12,15.02,AAE,Utopia Slough
404,8/21/2021 4:45,1.99,15,AAE,Utopia Slough
405,8/21/2021 5:00,1.77,15,AAE,Utopia Slough
406,8/21/2021 5:15,1.88,15,AAE,Utopia Slough
407,8/21/2021 5:30,1.68,14.94,AAE,Utopia Slough
408,8/21/2021 5:45,1.59,14.98,AAE,Utopia Slough
409,8/21/2021 6:00,1.47,14.92,AAE,Utopia Slough
410,8/21/2021 6:15,1.3,14.9,AAE,Utopia Slough
411,8/21/2021 6:30,1.17,14.92,AAE,Utopia Slough
412,8/21/2021 6:45,1.14,14.9,AAE,Utopia Slough
413,8/21/2021 7:00,1.04,14.92,AAE,Utopia Slough
414,8/21/2021 7:15,0.95,14.92,AAE,Utopia Slough
415,8/21/2021 7:30,0.84,14.92,AAE,Utopia Slough
416,8/21/2021 7:45,0.84,14.92,AAE,Utopia Slough
417,8/21/2021 8:00,0.76,14.92,AAE,Utopia Slough
418,8/21/2021 8:15,0.76,14.92,AAE,Utopia Slough
419,8/21/2021 8:30,0.79,14.94,AAE,Utopia Slough
420,8/21/2021 8:45,0.72,14.92,AAE,Utopia Slough
421,8/21/2021 9:00,0.6,14.92,AAE,Utopia Slough
422,8/21/2021 9:15,0.67,14.92,AAE,Utopia Slough
423,8/21/2021 9:30,0.73,14.9,AAE,Utopia Slough
424,8/21/2021 9:45,0.72,14.92,AAE,Utopia Slough
425,8/21/2021 10:00,0.61,14.92,AAE,Utopia Slough
426,8/21/2021 10:15,0.6,14.94,AAE,Utopia Slough
427,8/21/2021 10:30,0.69,14.94,AAE,Utopia Slough
428,8/21/2021 10:45,0.7,14.96,AAE,Utopia Slough
429,8/21/2021 11:00,0.52,14.94,AAE,Utopia Slough
430,8/21/2021 11:15,0.81,14.96,AAE,Utopia Slough
431,8/21/2021 11:30,0.69,14.96,AAE,Utopia Slough
432,8/21/2021 11:45,0.72,14.96,AAE,Utopia Slough
433,8/21/2021 12:00,0.7,14.96,AAE,Utopia Slough
434,8/21/2021 12:15,0.61,14.96,AAE,Utopia Slough
435,8/21/2021 12:30,0.6,14.98,AAE,Utopia Slough
436,8/21/2021 12:45,0.6,14.98,AAE,Utopia Slough
437,8/21/2021 13:00,0.56,14.98,AAE,Utopia Slough
438,8/21/2021 13:15,0.56,14.98,AAE,Utopia Slough
439,8/21/2021 13:30,0.49,14.98,AAE,Utopia Slough
440,8/21/2021 13:45,0.5,14.98,AAE,Utopia Slough
441,8/21/2021 14:00,0.38,14.98,AAE,Utopia Slough
442,8/21/2021 14:15,0.41,14.98,AAE,Utopia Slough
443,8/21/2021 14:30,0.44,15,AAE,Utopia Slough
444,8/21/2021 14:45,0.48,15,AAE,Utopia Slough
445,8/21/2021 15:00,0.58,15.02,AAE,Utopia Slough
446,8/21/2021 15:15,0.5,15,AAE,Utopia Slough
447,8/21/2021 15:30,0.46,15.02,AAE,Utopia Slough
448,8/21/2021 15:45,0.5,15.02,AAE,Utopia Slough
449,8/21/2021 16:00,0.46,15.02,AAE,Utopia Slough
450,8/21/2021 16:15,0.53,15.02,AAE,Utopia Slough
451,8/21/2021 16:30,0.52,15,AAE,Utopia Slough
452,8/21/2021 16:45,0.51,15,AAE,Utopia Slough
453,8/21/2021 17:00,0.45,15,AAE,Utopia Slough
454,8/21/2021 17:15,0.5,15.02,AAE,Utopia Slough
455,8/21/2021 17:30,0.5,15.04,AAE,Utopia Slough
456,8/21/2021 17:45,0.55,15.04,AAE,Utopia Slough
457,8/21/2021 18:00,0.47,15.06,AAE,Utopia Slough
458,8/21/2021 18:15,1.54,15.06,AAE,Utopia Slough
459,8/21/2021 18:30,1.33,15.06,AAE,Utopia Slough
460,8/21/2021 18:45,1.25,15.08,AAE,Utopia Slough
461,8/21/2021 19:00,1.11,15.1,AAE,Utopia Slough
462,8/21/2021 19:15,1.01,15.08,AAE,Utopia Slough
463,8/21/2021 19:30,1.03,15.06,AAE,Utopia Slough
464,8/21/2021 19:45,1.01,15.02,AAE,Utopia Slough
465,8/21/2021 20:00,1.02,15,AAE,Utopia Slough
466,8/21/2021 20:15,1.11,15,AAE,Utopia Slough
467,8/21/2021 20:30,1.32,15.02,AAE,Utopia Slough
468,8/21/2021 20:45,1.28,15.02,AAE,Utopia Slough
469,8/21/2021 21:00,1.22,15,AAE,Utopia Slough
470,8/21/2021 21:15,1.34,15.06,AAE,Utopia Slough
471,8/21/2021 21:30,1.17,15,AAE,Utopia Slough
472,8/21/2021 21:45,0.94,15,AAE,Utopia Slough
473,8/21/2021 22:00,1,15,AAE,Utopia Slough
474,8/21/2021 22:15,1.03,15.02,AAE,Utopia Slough
475,8/21/2021 22:30,0.87,14.98,AAE,Utopia Slough
476,8/21/2021 22:45,0.79,14.98,AAE,Utopia Slough
477,8/21/2021 23:00,0.82,15.02,AAE,Utopia Slough
478,8/21/2021 23:15,0.81,14.98,AAE,Utopia Slough
479,8/21/2021 23:30,0.66,15,AAE,Utopia Slough
480,8/21/2021 23:45,0.78,15,AAE,Utopia Slough
481,8/22/2021 0:00,0.69,15.02,AAE,Utopia Slough
482,8/22/2021 0:15,0.7,15,AAE,Utopia Slough
483,8/22/2021 0:30,0.71,15.02,AAE,Utopia Slough
484,8/22/2021 0:45,0.64,15,AAE,Utopia Slough
485,8/22/2021 1:00,0.72,15.1,AAE,Utopia Slough
486,8/22/2021 1:15,0.79,14.98,AAE,Utopia Slough
487,8/22/2021 1:30,0.69,14.98,AAE,Utopia Slough
488,8/22/2021 1:45,0.6,14.96,AAE,Utopia Slough
489,8/22/2021 2:00,0.62,14.96,AAE,Utopia Slough
490,8/22/2021 2:15,0.67,15,AAE,Utopia Slough
491,8/22/2021 2:30,0.56,14.98,AAE,Utopia Slough
492,8/22/2021 2:45,0.49,15,AAE,Utopia Slough
493,8/22/2021 3:00,0.59,14.98,AAE,Utopia Slough
494,8/22/2021 3:15,0.54,14.94,AAE,Utopia Slough
495,8/22/2021 3:30,0.53,14.94,AAE,Utopia Slough
496,8/22/2021 3:45,0.55,14.92,AAE,Utopia Slough
497,8/22/2021 4:00,0.47,14.92,AAE,Utopia Slough
498,8/22/2021 4:15,0.44,14.96,AAE,Utopia Slough
499,8/22/2021 4:30,0.35,14.92,AAE,Utopia Slough
500,8/22/2021 4:45,0.29,14.92,AAE,Utopia Slough
501,8/22/2021 5:00,0.28,14.92,AAE,Utopia Slough
502,8/22/2021 5:15,0.23,14.88,AAE,Utopia Slough
503,8/22/2021 5:30,0.29,14.88,AAE,Utopia Slough
504,8/22/2021 5:45,0.22,14.84,AAE,Utopia Slough
505,8/22/2021 6:00,0.34,14.88,AAE,Utopia Slough
506,8/22/2021 6:15,0.34,14.82,AAE,Utopia Slough
507,8/22/2021 6:30,0.46,14.8,AAE,Utopia Slough
508,8/22/2021 6:45,0.46,14.86,AAE,Utopia Slough
509,8/22/2021 7:00,0.66,14.82,AAE,Utopia Slough
510,8/22/2021 7:15,0.91,14.8,AAE,Utopia Slough
511,8/22/2021 7:30,0.89,14.78,AAE,Utopia Slough
512,8/22/2021 7:45,0.91,14.8,AAE,Utopia Slough
513,8/22/2021 8:00,0.9,14.8,AAE,Utopia Slough
514,8/22/2021 8:15,0.73,14.8,AAE,Utopia Slough
515,8/22/2021 8:30,0.79,14.8,AAE,Utopia Slough
516,8/22/2021 8:45,0.7,14.82,AAE,Utopia Slough
517,8/22/2021 9:00,0.72,14.82,AAE,Utopia Slough
518,8/22/2021 9:15,0.69,14.82,AAE,Utopia Slough
519,8/22/2021 9:30,0.7,14.8,AAE,Utopia Slough
520,8/22/2021 9:45,0.84,14.84,AAE,Utopia Slough
521,8/22/2021 10:00,0.69,14.86,AAE,Utopia Slough
522,8/22/2021 10:15,0.61,14.86,AAE,Utopia Slough
523,8/22/2021 10:30,0.56,14.84,AAE,Utopia Slough
524,8/22/2021 10:45,0.59,14.88,AAE,Utopia Slough
525,8/22/2021 11:00,0.66,14.88,AAE,Utopia Slough
526,8/22/2021 11:15,0.64,14.88,AAE,Utopia Slough
527,8/22/2021 11:30,0.42,14.88,AAE,Utopia Slough
528,8/22/2021 11:45,0.4,14.9,AAE,Utopia Slough
529,8/22/2021 12:00,0.36,14.9,AAE,Utopia Slough
530,8/22/2021 12:15,0.5,14.9,AAE,Utopia Slough
531,8/22/2021 12:30,0.44,14.9,AAE,Utopia Slough
532,8/22/2021 12:45,0.36,14.9,AAE,Utopia Slough
533,8/22/2021 13:00,0.34,14.9,AAE,Utopia Slough
534,8/22/2021 13:15,0.49,14.92,AAE,Utopia Slough
535,8/22/2021 13:30,0.51,14.92,AAE,Utopia Slough
536,8/22/2021 13:45,0.44,14.92,AAE,Utopia Slough
537,8/22/2021 14:00,0.44,14.9,AAE,Utopia Slough
538,8/22/2021 14:15,0.33,14.9,AAE,Utopia Slough
539,8/22/2021 14:30,0.38,14.92,AAE,Utopia Slough
540,8/22/2021 14:45,0.49,14.92,AAE,Utopia Slough
541,8/22/2021 15:00,0.36,14.92,AAE,Utopia Slough
542,8/22/2021 15:15,0.39,14.96,AAE,Utopia Slough
543,8/22/2021 15:30,0.34,14.96,AAE,Utopia Slough
544,8/22/2021 15:45,0.38,14.96,AAE,Utopia Slough
545,8/22/2021 16:00,0.3,14.94,AAE,Utopia Slough
546,8/22/2021 16:15,0.47,14.98,AAE,Utopia Slough
547,8/22/2021 16:30,0.51,14.96,AAE,Utopia Slough
548,8/22/2021 16:45,0.48,14.96,AAE,Utopia Slough
549,8/22/2021 17:00,0.45,14.94,AAE,Utopia Slough
550,8/22/2021 17:15,0.47,14.96,AAE,Utopia Slough
551,8/22/2021 17:30,0.52,14.98,AAE,Utopia Slough
552,8/22/2021 17:45,0.44,14.96,AAE,Utopia Slough
553,8/22/2021 18:00,0.46,14.96,AAE,Utopia Slough
554,8/22/2021 18:15,0.51,15,AAE,Utopia Slough
555,8/22/2021 18:30,0.43,14.98,AAE,Utopia Slough
556,8/22/2021 18:45,0.32,14.96,AAE,Utopia Slough
557,8/22/2021 19:00,0.27,15,AAE,Utopia Slough
558,8/22/2021 19:15,0.48,15,AAE,Utopia Slough
559,8/22/2021 19:30,0.44,15.02,AAE,Utopia Slough
560,8/22/2021 19:45,0.55,15.02,AAE,Utopia Slough
561,8/22/2021 20:00,0.84,15.04,AAE,Utopia Slough
562,8/22/2021 20:15,1.17,15.02,AAE,Utopia Slough
563,8/22/2021 20:30,1.1,15,AAE,Utopia Slough
564,8/22/2021 20:45,1.34,15.02,AAE,Utopia Slough
565,8/22/2021 21:00,1.26,15.02,AAE,Utopia Slough
566,8/22/2021 21:15,1.26,15.02,AAE,Utopia Slough
567,8/22/2021 21:30,1.1,15,AAE,Utopia Slough
568,8/22/2021 21:45,1.03,14.98,AAE,Utopia Slough
569,8/22/2021 22:00,0.99,15,AAE,Utopia Slough
570,8/22/2021 22:15,0.93,14.98,AAE,Utopia Slough
571,8/22/2021 22:30,1.09,14.98,AAE,Utopia Slough
572,8/22/2021 22:45,0.9,14.98,AAE,Utopia Slough
573,8/22/2021 23:00,0.69,14.98,AAE,Utopia Slough
574,8/22/2021 23:15,0.67,14.96,AAE,Utopia Slough
575,8/22/2021 23:30,0.52,14.94,AAE,Utopia Slough
576,8/22/2021 23:45,0.48,14.94,AAE,Utopia Slough
577,8/23/2021 0:00,0.4,14.92,AAE,Utopia Slough
578,8/23/2021 0:15,0.41,14.92,AAE,Utopia Slough
579,8/23/2021 0:30,0.39,14.84,AAE,Utopia Slough
580,8/23/2021 0:45,0.52,14.86,AAE,Utopia Slough
